frame,ball_x,15_x,1779_x,3969_x,5047_x,6593_x,6594_x,10286_x,17595_x,ball_y,15_y,1779_y,3969_y,5047_y,6593_y,6594_y,10286_y,17595_y,stretch_index,Time [s],10286_vx,10286_vy,10286_speed,15_vx,15_vy,15_speed,17595_vx,17595_vy,17595_speed,1779_vx,1779_vy,1779_speed,3969_vx,3969_vy,3969_speed,5047_vx,5047_vy,5047_speed,6593_vx,6593_vy,6593_speed,6594_vx,6594_vy,6594_speed
30,34.095001964903894,26.823977960136013,33.66477491472252,37.44112154058864,35.33644836762109,38.359822225388534,37.423952317472946,37.04576494814718,39.724498474487355,-5.408848826530593,-2.6526493128954147,-6.062099480182272,4.756206303526475,7.515770320022454,-3.320853328433289,-11.36611681585538,-5.230369172406449,11.163922902015546,26.21281208133115,1.5,-1.5453992467949509,-0.5567680257625083,1.6426349157697466,-3.5815281695782413,-2.376659321749395,4.2983547504994,-1.7937964785437739,-1.6194680443027507,2.4166883441920723,-3.4365075683365163,-0.2368057814978006,3.4446569125799655,-2.41268569814224,-0.7033246219035656,2.5131091901857157,-1.966194051792768,-0.4898056888263113,2.026284447483097,-0.17594079480746563,0.43796179898076876,0.4719806146908515,-1.2868078490824884,0.49669589027610667,1.379340874431507
31,33.742755013550855,26.630579430726797,33.492634055140485,37.3192556081599,35.23937531652268,38.35102211863361,37.36021739080942,36.97341881458331,39.63409696630183,-5.468388364371247,-2.7787385348390177,-6.068025732552696,4.72125859216142,7.493908045529877,-3.3000724651980113,-11.340724894259502,-5.257897722270417,11.08358512352036,26.160413537233985,1.55,-1.44975160605944,-0.5358915741984176,1.5456259245266248,-3.849179472395351,-2.5149712648805527,4.597962926545259,-1.8041413459752669,-1.6129035889145165,2.4199966907809554,-3.4284333864575385,-0.1318353541229657,3.430967217268832,-2.4419006565252985,-0.6998391939384795,2.5402074154901495,-1.942986765221072,-0.44137978868306493,1.992489319339542,-0.20036170387165994,0.3924201076941877,0.4406113404136038,-1.277792230657216,0.49334768675229607,1.3697243973704292
32,33.405775731915845,26.42308701958816,33.321256499781924,37.19581437761325,35.143424486171526,38.34039197720616,37.29685590263239,36.90578433968663,39.5432754351881,-5.525347241129046,-2.912625308413835,-6.069036221222184,4.686463028028673,7.474363708573663,-3.282148615452349,-11.315862651468935,-5.2840154639791495,11.003421867319334,26.107274351348085,1.6,-1.3555184327145147,-0.5076754110938329,1.4474683224368354,-4.111958557891741,-2.65390664417329,4.89401917219439,-1.8125418045387884,-1.6094131430315128,2.4239468761017227,-3.4131673019868876,-0.033520080105487515,3.4133318952487945,-2.4734066188833843,-0.696796249292022,2.569681948289236,-1.920542350276102,-0.3950210379557236,1.9607459140928158,-0.23696239732284358,0.3352798379017801,0.4105651561548217,-1.2703234609248737,0.48275411064588136,1.358960347737065
33,33.08406411999893,26.202649005701083,33.151001843776505,37.07068329874994,35.04855773298633,38.327322811886745,37.233790510507404,36.842790800087705,39.45213110158963,-5.579725456803944,-3.0535348007964545,-6.065463703858712,4.651797486962326,7.457033951683029,-3.2676617081215964,-11.291892356112834,-5.308355411955655,10.92327943293717,26.053483021538632,1.6500000000000001,-1.2626997267603968,-0.47211953644870785,1.3480754640068646,-4.36383430530172,-2.788092095417787,5.178465735781138,-1.8189978542346001,-1.608996706653946,2.4285023359538536,-3.390709314924559,0.0581400405545703,3.3912077380531938,-2.5072035852167174,-0.6941957879640577,2.6015337033662664,-1.8988608069579784,-0.35072943664401546,1.9309799330727737,-0.28574287516089425,0.26654098960376654,0.3907596317996136,-1.2644015398852155,0.46491516195695853,1.347166419519715
34,32.77762017780011,25.970413668046348,32.982229682253845,36.9437478213712,34.95473691338568,38.31120563345619,37.17094387199977,36.78436747241689,39.36076118594969,-5.631523011395988,-3.200692179163459,-6.057640938130117,4.617239844796446,7.441815417387215,-3.2571916721310132,-11.269176276820302,-5.330550580622847,10.843004119898607,25.99912865404167,1.7000000000000002,-1.1712954881970254,-0.4292239502630324,1.2474639554512628,-4.598775593859798,-2.912154254404123,5.443287551115095,-1.8235094950623774,-1.6116542797817086,2.4336426188167697,-3.361059425270411,0.1431450078571369,3.3641062637011756,-2.5432915555248305,-0.6920378099547515,2.635763317676851,-1.8779421352666599,-0.30850498474808,1.903113761451037,-0.3467031373856294,0.1862035628000084,0.39354139842265046,-1.2600264675380397,0.43983084068523315,1.3345852791463981
35,32.486443905319376,25.727529285604838,32.81529961034347,36.81489339527827,34.86192388378826,38.29143145269501,37.10823864467486,36.73044363330478,39.26926290871181,-5.680739904905145,-3.353322610691468,-6.045900681704276,4.582767977365094,7.428604748215381,-3.2513184364059367,-11.248076682220507,-5.350233984403758,10.762442227728418,25.94430045262276,1.75,-1.081305717024605,-0.37898865253681724,1.145798609015462,-4.811756489595108,-3.0216153176240153,5.681827139473773,-1.8260767270223455,-1.6173858624148145,2.4393632859645886,-3.3242176330244675,0.22149482180229585,3.3315886342398313,-2.581670529808316,-0.6903223152639978,2.67237116124093,-1.8577863352018442,-0.2683476822678899,1.8770670062204087,-0.4198431839970289,0.09426755749049495,0.43029602780410003,-1.2571982438838343,0.4075011468310357,1.3215916953027536
36,32.21053530255675,25.475144137357468,32.650571223174936,36.684005470272425,34.77008050061272,38.2673912803839,37.04559748609804,36.68094855938171,39.17773349031927,-5.7273761373314285,-3.5106512625570563,-6.030575692249034,4.548359760502381,7.417298586696797,-3.2506219298715915,-11.22895584094252,-5.367038637721311,10.681440055951276,25.889087248047648,1.8,-0.9927304132428102,-0.32141364327018906,1.0434655736810186,-5.001771805712705,-3.115579724375874,5.892754722145202,-1.8266995501146657,-1.6261914545533829,2.4456757539076124,-3.2801839381866866,0.29318948238975284,3.293260806696289,-2.6223405080668263,-0.6890493038918368,2.711357350745564,-1.8383934067638759,-0.23025752920340428,1.852757093573722,-0.5051630149954176,-0.009267026324710693,0.5052480079091489,-1.25591686892201,0.3679260803941275,1.3087004173136996
37,31.94989436951219,25.214406502285083,32.48840411587788,36.55096949615495,34.67916862027776,38.238476127303564,36.98294305383463,36.63581152727822,39.08627015121552,-5.771431708674815,-3.671903301936858,-6.011998727432274,4.513993070042312,7.407793575360626,-3.255682081453286,-11.212176021615548,-5.38059755499851,10.599843904091948,25.83357706540643,1.85,-0.9055695768519052,-0.2564989224629498,0.9411949616016827,-5.168821542213272,-3.1940474746595955,6.076072366720736,-1.8253779643390553,-1.6380710561972383,2.452607081830624,-3.2289583407573335,0.358228989619899,3.2487689938421975,-2.6653014903005467,-0.6882187758382359,2.752721765383235,-1.8197633499529182,-0.19423452555470944,1.8300999155098965,-0.6026626303802275,-0.12440018864557716,0.6153679005212003,-1.2561823426529735,0.3211056413746455,1.2965735269994274
38,31.70452110618573,24.94646465936851,32.32915788358192,36.41567092272699,34.58915009920204,38.20407700423465,36.920198005450075,36.5949618136247,38.99497011184401,-5.812906618935347,-3.8363038960074234,-5.990502544921893,4.479645781819021,7.3999863567361155,-3.267078820076338,-11.19809949286864,-5.390543750658303,10.517500071675174,25.777856727640966,1.9000000000000001,-0.8198232078515841,-0.18424449011521624,0.8402714586786093,-5.31290569909633,-3.2570185684752646,6.23178440921081,-1.8221119696955104,-1.6530246673463969,2.460199703471919,-3.1705408407361895,0.4166133434925811,3.1977954751284847,-2.710553476509248,-0.6878307311031888,2.796464064433212,-1.8018961647686225,-0.16027867132174684,1.8090105143664963,-0.7123420301522891,-0.2511319294722416,0.755313454085081,-1.2579946650768035,0.26703982977254886,1.286025212834745
39,31.474415512577394,24.672466887588712,32.173192121416584,36.27799519978986,34.49998679380417,38.163584921957764,36.857284998509684,36.55832869505165,38.90393059264797,-5.851800868112999,-4.003078211945391,-5.966419902385771,4.4452957716665304,7.393773573352472,-3.2853920746659977,-11.18708852333099,-5.396510239123716,10.43425485822565,25.722011494538897,1.9500000000000002,-0.7354913062422137,-0.10465034622694484,0.7428991563619501,-5.4340242763619715,-3.3044930058229487,6.35989731533647,-1.8169015661841565,-1.6710522880010557,2.468511099921571,-3.104931438123331,0.46834254400789677,3.1400547724481505,-2.758096466693038,-0.6878851696867218,2.842583706113076,-1.7847918512109313,-0.12838996650448353,1.789403793347931,-0.8342012143107727,-0.38946224880455366,0.9206370127262252,-1.2613538361930559,0.20572864558788834,1.2780210388308815
40,31.259577588687087,24.39356146592644,32.02086642451144,36.13782777714475,34.41164056050281,38.116390891253666,36.794126690578864,36.52584144818954,38.81324881407096,-5.8881144562077665,-4.1714514169273125,-5.940083557491747,4.410920915418943,7.389051867738881,-3.3112017741475483,-11.179505381631708,-5.3981300348176875,10.349954563268136,25.666124737491806,2.0,-0.652573872023591,-0.017716490798161573,0.6528143170106362,-5.532177274010401,-3.336470786702531,6.460419700112103,-1.8097467538049734,-1.6921539181609553,2.4776134072237967,-3.0321301329185664,0.5134165911656223,3.0752901877769014,-2.8079304608520173,-0.688382091588952,2.891079967244248,-1.7684504092801088,-0.0985684111030441,1.7711952410026295,-0.9682401828561847,-0.5393911466426379,1.1083464534042764,-1.2662598560022587,0.13717208882051715,1.2736680120322739
41,31.060007334514907,24.11089667336263,31.872540387996178,35.99505410459296,34.32407325571666,38.06188592290289,36.73064573922289,36.497429349668835,38.72302199655626,-5.921847383219646,-4.340648678129802,-5.911826267907713,4.37649908891033,7.385717882424603,-3.345087847446298,-11.17571233639991,-5.395036152163173,10.264445486327368,25.61027765148698,2.0500000000000003,-0.5710709051957353,0.07655707617115876,0.5761796288250333,-5.6073646920413704,-3.352951911113997,6.5333624809737305,-1.8006475325578766,-1.7163295578262292,2.4875929505396877,-2.9521369251221525,0.5518354849658609,3.003270688289217,-2.860055458986039,-0.6893214968095835,2.9419519633127336,-1.7528718389759688,-0.07081400511726088,1.754301657981244,-1.1144589357882593,-0.7009186229864927,1.3165506582002762,-1.2727127245038814,0.06137015947066875,1.2741914987895453
42,30.87570475006083,23.825620788878147,31.728573607000307,35.849559631935705,34.23724673586443,37.99946102768624,36.66676480200729,36.473021676120005,38.633347360547354,-5.952999649148683,-4.5098951627295,-5.881980791301512,4.3420081679747415,7.383668259938812,-3.3876302234875304,-11.176071656264746,-5.386861605583189,10.177573926928048,25.55454900711368,2.1,-0.4909824057586678,0.17817035468097647,0.52231063367666,-5.659586530454989,-3.3539363790573944,6.578739159631743,-1.7896039024432557,-1.7435792069969183,2.4985496950655457,-2.8649518147340265,0.5835992254086951,2.923788117604526,-2.9144714610951703,-0.690703385348961,2.9951986685478365,-1.7380561402988404,-0.045126748547243016,1.7386418752189734,-1.2728574731072437,-0.8740446778358867,1.544059663904927,-1.2807124416983946,-0.021677142461936555,1.2808958805564092
43,30.706669835324842,23.53888209145383,31.589325676653438,35.70122980897422,34.15112285736468,37.92850721638423,36.60240653649725,36.452547704173455,38.54432212648753,-5.981571253994827,-4.678416037902942,-5.850879885341066,4.307426028446248,7.382799642810731,-3.4394088311965145,-11.180945609855339,-5.373239409500668,10.089186184594942,25.499014946808618,2.15,-0.41230837371214446,0.2871233447313487,0.5024320950366032,-5.688842789251353,-3.339424190532782,6.596566243518869,-1.7766158634604166,-1.7739028656729308,2.510596603029216,-2.7705748017539165,0.608707812494083,2.8366547081210087,-2.971178467179526,-0.6925277572068413,3.0508189356848456,-1.7240033132483739,-0.021506641393026063,1.7241374538346352,-1.4434357948128496,-1.0587693111911598,1.790111546263865,-1.2902590075853477,-0.11196981697711014,1.2951083146088647
44,30.552902590306886,23.251828860070603,31.455156192085123,35.549950085509835,34.06566347663617,37.84841549977767,36.53749360025827,36.435936710459714,38.456043514820266,-6.007562197758084,-4.845436470826757,-5.818856307694222,4.272730546158957,7.383008673569584,-3.5010035994985587,-11.190696465800814,-5.3538025783386045,9.999128558852767,25.44374883112012,2.2,-0.33504880905659135,0.4034160463222416,0.5244065320726937,-5.695133468430179,-3.309415345540139,6.5868638328517255,-1.7616834156098697,-1.807300533854291,2.52385888601262,-2.6690058861821844,0.6271612462219394,2.741700867935414,-3.03017647723893,-0.6947946123833197,3.108811515130665,-1.7107133578244715,4.6316345598209144e-05,1.7107133584514627,-1.6261939009053044,-1.2550925230520842,2.0542063783278586,-1.3013524221653934,-0.209507864074909,1.318109127418882
45,30.414403015007082,22.965609373709263,31.326424748425012,35.39560591134368,33.98083045009744,37.75857688864711,36.47194865085564,36.423117971609166,38.36860874598887,-6.030972480438472,-5.010181628677511,-5.7862428160288495,4.2378995969468845,7.38419199474458,-3.5729944573188983,-11.205686492730317,-5.328184126519961,9.907247349226253,25.38882114239365,2.25,-0.25920371179176593,0.5270484594536073,0.5873386100189989,-5.678458567991809,-3.263909844079468,6.549656416841913,-1.7448065588914115,-1.8437722115410633,2.538473142659089,-2.5602450680186957,0.6389595265924033,2.6387732158973503,-3.091465491273237,-0.6975039508784595,3.169175073299728,-1.6981862740273759,0.0195321246682717,1.6982985971816142,-1.8211317913843408,-1.4630143134187203,2.336007680393793,-1.3139926854375763,-0.3142912837553773,1.3510572853983862
46,30.291171109425356,22.681371911350737,31.203490940802713,35.23808273627703,33.89658563416724,37.658382393773266,36.40569434585481,36.4140207642524,38.28211504043682,-6.051802102035978,-5.1718766786318655,-5.753372168012842,4.202911056644136,7.3862462488649125,-3.655961333582904,-11.226277959272979,-5.2960170684677434,9.813388855240124,25.334299454920014,2.3000000000000003,-0.18507461612561615,0.6575654545926161,0.6831141490319448,-5.639438097931384,-3.2032175882937395,6.4856661167804734,-1.7261301235359379,-1.8830282262626945,2.5544706896498584,-2.4447290170555434,0.644146848634526,2.5281663571527795,-3.155091674776692,-0.7005911758802288,3.2319392741767956,-1.686502923411552,0.03693466191274196,1.6869073121918465,-2.0276927548449306,-1.681679338706633,2.634308885890833,-1.3283386503199774,-0.4259495431277367,1.3949611403994833
47,30.18320687356171,22.400264751975875,31.086714364347674,35.077266010111124,33.812890885264245,37.54722302593681,36.338653342820976,36.40857436501973,38.196659618607505,-6.070051062550597,-5.329746787866362,-5.720577121314069,4.167742801084781,7.38906807845984,-3.750484157215778,-11.252833134057926,-5.256934418604903,9.717399376419134,25.280248482157717,2.35,-0.11416919309736145,0.7926913840742069,0.800870922832128,-5.581172108226133,-3.1288880888989046,6.3983922023032305,-1.7063782606968754,-1.9236202156668771,2.5713890220464846,-2.324641082253039,0.6429441874944809,2.411914880241738,-3.221285855218524,-0.703733303329625,3.2972599417161765,-1.6760676137491255,0.05217331976576038,1.6768794533758435,-2.2430932342595007,-1.9068108809933042,2.9440439863315913,-1.34518458139766,-0.5426299777386796,1.4505064118337008
48,30.090510307416164,22.123436174565498,30.976454614189635,34.913041182647326,33.72970805980708,37.42448979591837,36.270748299319735,36.40670805054172,38.11233970094427,-6.085719361982357,-5.483017123557616,-5.688190433600372,4.132372706102869,7.392554126058498,-3.8571428571428505,-11.285714285714292,-5.21056919135441,9.619125212287996,25.2267302130559,2.4000000000000004,-0.048296647954414046,0.9296954707005887,0.9309491041108647,-5.507380658848573,-3.042780758753737,6.2920391342792295,-1.68641995175873,-1.9638101449307441,2.5885444827205166,-2.202601282363403,0.6356167133474826,2.292479228991086,-3.2903250255622685,-0.706542752355756,3.365329320400574,-1.667365514366687,0.06515136825166068,1.6686379053840141,-2.463992961195689,-2.13327687877189,3.2591611734194177,-1.3654835961734635,-0.6621093902443975,1.5175421892219743
49,30.181429616548634,21.851817454602163,30.872918451030866,34.74527754576386,33.64697071267039,37.28976856349051,36.2018462743953,36.40824556047604,38.029201817309776,-5.151829936009887,-5.6310213186323095,-5.656529394279428,4.096801256416661,7.396595391608272,-3.976217992034852,-11.325153996359454,-5.156713696475773,9.518514047736105,25.173756976575444,2.45,0.01073381405616064,1.065846937273943,1.0659009843603846,-5.421783809771258,-2.9467550107171023,6.170826911612744,-1.6671241781056416,-2.0018599792314156,2.6051384611326927,-2.0812296361393723,0.6224295963688318,2.1723110736680167,-3.3624861787712788,-0.7086319420873414,3.436345810854075,-1.6608817945908065,0.0757720773948505,1.6626093177039245,-2.687051667221039,-2.355945270535491,3.5736150856064386,-1.3901888121502073,-0.7821645833006484,1.5951195468670933
50,30.269174685461987,21.58547185357468,30.775701297864874,34.573779759647735,33.56449919255249,37.14342458439341,36.13159193300807,36.41258848658938,37.94708973524362,-4.250545128400531,-5.773526869017559,-5.625849419717998,4.061119372280879,7.401060304728747,-4.106792639544171,-11.370866102063877,-5.095797425074696,9.415919109111535,25.121150383703377,2.5,0.06111298768680777,1.1984150065964798,1.1999722185532666,-5.328101620966713,-2.8426702576478102,6.038993382763686,-1.6493599211222378,-2.036031683746095,2.62026967440802,-1.9631461623332918,0.603648006733804,2.0538582645152577,-3.438046307808701,-0.7096132916536312,3.5105146970677312,-1.6571016237480554,0.08393871721963307,1.659226174961364,-2.9089290839025987,-2.569683994777024,3.881384321113746,-1.420253346830853,-0.9005723595635466,1.6817104816210469
51,30.353745514156298,21.3242456294736,30.684245743257932,34.39833632656304,33.48208554660783,36.98601796335918,36.05957434159756,36.41903288367567,37.86579653170471,-3.3818649391543354,-5.910409736390566,-5.596390458022603,4.025440582834443,7.405811652457666,-4.2476505070687205,-11.422434752386353,-5.028409163593398,9.311795008127007,25.068683084776747,2.5500000000000003,0.10103166769070529,1.3246689014702309,1.3285161257578748,-5.230054152407359,-2.732385912404819,5.900796489578485,-1.6339961621927601,-2.064587223651917,2.632957246543779,-1.8509708796971163,0.5795371146175906,1.9395763621744824,-3.517282405637972,-0.7090992201835353,3.5880492227776553,-1.656510171165247,0.08955455775024339,1.6589291624381548,-3.1262849428080934,-2.7693609899898655,4.176483908326028,-1.4566303177176105,-1.0151095216890176,1.775449020253134
52,30.435142102631488,21.067985040289322,30.59799437577623,34.21873574877373,33.39952182199066,36.81810880511975,35.985382566603064,36.42687480652882,37.7851152836519,-2.5457893682712442,-6.0415458824284975,-5.568392457299758,3.989878417216315,7.410712221832778,-4.39757530200632,-11.479444096885544,-4.955137698474081,9.206596356495258,25.016125623639574,2.6,0.1286806488204816,1.4418778446974314,1.4476085204260751,-5.131361464065708,-2.617761387846946,5.7605160496782695,-1.6219018827014524,-2.0857885641260783,2.6421732818552313,-1.7473238069837107,0.5503620901954704,1.8319494853233196,-3.6004714652226286,-0.7067021468060928,3.66917193603444,-1.6595926061687918,0.0925228690112132,1.6621696964330053,-3.3357789755048404,-2.9498441946668565,4.45297677360099,-1.500272842313829,-1.1235528723332229,1.8743504630438381
53,30.513364450887646,20.816536344012388,30.51638978398606,34.03476652854398,33.31660006585542,36.640257214407356,35.90860567446401,36.43541030994278,37.70483906804404,-1.7423184157512903,-6.166811268808599,-5.54209536565601,3.954546404565365,7.415624799891784,-4.555350731754863,-11.54147828512022,-4.876571816158975,9.10077776592899,24.96324610983733,2.6500000000000004,0.1425522600365728,1.547766188613063,1.5543169951639022,-5.035123605918961,-2.500346194690009,5.621761362792196,-1.6138012338019787,-2.098187342816173,2.6470256039137174,-1.6543882931532035,0.5163439086134806,1.7330930893880503,-3.6878443140319903,-0.7020990874622473,3.754082952353797,-1.6667532365311537,0.09276304268927352,1.6693326012439964,-3.534627624965581,-3.106856890885627,4.705969845591165,-1.5519751852046877,-1.224049747042751,1.9765942321899423
54,30.588412558924635,20.5697457986333,30.438874556453683,33.846217168137834,33.23311232535641,36.453023295953976,35.82883273161981,36.44393544871148,37.62476096184004,-0.9714520815944351,-6.286081857208049,-5.517739131197912,3.919558074020544,7.420412173672426,-4.719760503712231,-11.608121466649083,-4.793300303090322,8.994793848140963,24.909809955922924,2.7,0.14234496713139522,1.641878803684266,1.6480376499507876,-4.941960587962482,-2.3804502350770194,5.485391305518023,-1.6098390457251197,-2.1014938872517313,2.647235975748584,-1.572601007997594,0.47752676490088447,1.6435041045132055,-3.77944711756003,-0.6952254453400054,3.8428581725430653,-1.6780729238063783,0.09025895712194852,1.6804985620204584,-3.722274179784952,-3.2395437350617984,4.93456874314989,-1.6118961993073198,-1.3162296129269786,2.081026129410029
55,30.660286426742566,20.327459662142502,30.364891281745336,33.65287616981941,33.148850647648004,36.256967154491676,35.745652804509895,36.451746277628885,37.54467404199876,-0.2331903658007414,-6.399233609304046,-5.495563702031958,3.8850269547207366,7.424937130212423,-4.889588325276249,-11.67895779103092,-4.70591194571031,8.889099214843869,24.855579679070836,2.75,0.12805877010468492,1.7242156899111032,1.7289646595394443,-4.851872410196427,-2.2580735090080033,5.351594328507067,-1.6100153184707717,-2.0957081974327907,2.6427527645425966,-1.5019619515170843,0.43391065905770737,1.5633835626131236,-3.875279875806641,-0.6860812204393922,3.935543362341665,-1.6935516679946863,0.08501061230917728,1.695683949435379,-3.8987186399631297,-3.3479047271951847,5.138917502351232,-1.6800358846221686,-1.4000924699857713,2.1869566749547307
