frame,ball_x,1450_x,1451_x,1452_x,1453_x,1454_x,2916_x,4168_x,4169_x,4170_x,4270_x,6328_x,8161_x,ball_y,1450_y,1451_y,1452_y,1453_y,1454_y,2916_y,4168_y,4169_y,4170_y,4270_y,6328_y,8161_y,1450_vx,1450_vy,1451_vx,1451_vy,1452_vx,1452_vy,1453_vx,1453_vy,1454_vx,1454_vy,2916_vx,2916_vy,4168_vx,4168_vy,4169_vx,4169_vy,4170_vx,4170_vy,4270_vx,4270_vy,6328_vx,6328_vy,8161_vx,8161_vy
128,-32.855632214585896,-36.73173122897181,-36.12829295911173,-37.880752286628244,-38.1722818713773,-34.51172958194908,-37.65528647901511,-31.08064303309,-28.891248809492016,-26.346273042727127,-4.398639455782321,-50.516059597893204,51.70204081632656,12.808818326056219,10.387179735114765,5.079946465598397,-1.0969049675000793,-4.249349613966838,15.673268926168518,-15.033522039095528,5.485878295789994,-4.383829872679268,-11.756675029560954,0.4285714285714295,1.9920521492775296,-34.14285714285714,-1.4603984991517927,2.2042297006843286,-1.6418898088027458,0.4893608883964381,-1.3638670979354297,0.3795231084457917,-1.0173225608585499,1.609619417064148,-3.317594872612938,3.6154149264865354,-1.6793408163322785,4.769067027155562,-1.5345615803243438,4.652257923896771,-3.1878225092030683,1.8214773592462405,-0.4928928795035444,1.227149609670304,-1.533545599749647e-27,0.0,-0.5142598248808579,0.7121648527790432,0.0,-1.0854726055841122e-27
129,-33.72083930974526,-36.8097004682063,-36.21562987016616,-37.947760745777174,-38.219689924712796,-34.68680492054861,-37.73875161915804,-31.157145953955187,-29.05064922892272,-26.371830523854708,-4.398639455782321,-50.541899884592915,51.70204081632656,13.101117506793946,10.495591611370472,5.102991418932454,-1.0788236470946932,-4.171599302095147,15.854594851910427,-14.797274709481524,5.717731501400599,-4.293794968549854,-11.696643218480071,0.4285714285714295,2.02804090363253,-34.14285714285714,-1.5859584978800383,2.1644385709163028,-1.7717767181906425,0.47552253246228315,-1.3861493065579291,0.3882488869351481,-0.9897432446748698,1.57018898848996,-3.4815092225452,3.585008836951106,-1.6806806606295739,4.715221729668832,-1.5512258768211165,4.615546920674996,-3.183651595802363,1.8051825464490099,-0.5083667129248571,1.2041717849893814,4.06024420434329e-14,-1.3957089452430589e-14,-0.5198050608757594,0.7325959499622632,-1.82710989195455e-13,6.090366306515057e-14
130,-34.548545168581946,-36.894612050206966,-36.31008708911754,-38.01703281844671,-38.26675856668823,-34.8695760379086,-37.8225681979601,-31.23501127613314,-29.2097321828631,-26.398092123912683,-4.398639455782307,-50.56809241626441,51.70204081632656,13.380747373196279,10.601918957282821,5.1257100411143375,-1.059640475794151,-4.0954409428757765,16.033362731228365,-14.563962766307124,5.947211227061698,-4.204462693463793,-11.637671909548942,0.4285714285714295,2.065371734418256,-34.14285714285714,-1.724805353203466,2.122747964049483,-1.9141828761294342,0.4689959094187738,-1.4314215769701595,0.4102859048382045,-0.9829550174737289,1.5383499354439263,-3.6354247977548964,3.5338479084724623,-1.6877094338123926,4.656514000876751,-1.5784739030766675,4.568077321684611,-3.177302285995776,1.7911299655822803,-0.5224490915327051,1.1829617419943832,-4.567774729886374e-14,0.0,-0.5268499603113855,0.7594374785767023,-1.82710989195455e-13,4.0602442043434436e-14
131,-35.33874979109593,-36.98713031780356,-36.4122905783934,-38.08971800772635,-38.31452735175274,-35.059542995292965,-37.907020661865594,-31.314768186111806,-29.36838875149285,-26.424988270160398,-4.398639455782307,-50.594712176079724,51.70204081632656,13.647707925263255,10.706066798996895,5.148467918788555,-1.0386898916277738,-4.020494967532283,16.208534822175217,-14.333829331137611,6.1737795429848354,-4.115720935824533,-11.579672713683271,0.4285714285714295,2.1043651632062477,-34.14285714285714,-1.8769390651219675,2.0791578800838115,-2.0691082826192564,0.46978101926572174,-1.499683909172012,0.4456341621549473,-0.9969578792549998,1.514102257926022,-3.779341598242033,3.4619321410505255,-1.7004271358807663,4.592943840778974,-1.616305659090796,4.509849126925556,-3.1687745797832716,1.7793196166458998,-0.5351400153269336,1.1635194806852576,-4.0602442043434436e-14,0.0,-0.5353945231877745,0.7926894386224103,0.0,0.0
132,-36.09145317728722,-37.08791961382582,-36.522866300421306,-38.166965816705535,-38.36403583435542,-35.256205853965554,-37.99239345731877,-31.396945870379117,-29.526510014991675,-26.452449389857133,-4.398639455782307,-50.6218341472109,51.702040816326495,13.90199916299483,10.807940162657735,5.171630638599669,-1.0153063326248777,-3.9463818072882892,16.37907338280381,-14.107117525538287,6.396898519381587,-4.0274575840355755,-11.52255724179877,0.4285714285714246,2.14534171156809,-34.14285714285714,-2.042359633635587,2.0336683190192892,-2.2365529376599906,0.47787786200330884,-1.5909363031635309,0.4942936588852806,-1.0317518300187867,1.4974459559362687,-3.9132596240065953,3.3692615346854975,-1.7188337668346791,4.524511249375641,-1.6647211448637291,4.440862336397702,-3.1580684771647762,1.7697514996398696,-0.546439484307574,1.1458450010618912,4.0602442043434436e-14,0.0,-0.5454387495049069,0.8323518300992405,0.0,0.0
133,-36.8066553271558,-37.19764428110353,-36.64244021762879,-38.24992574847382,-38.41632356894543,-35.459064675190234,-38.07897103076392,-31.482073515423032,-29.68398705353929,-26.48040591026223,-4.398639455782307,-50.64953331282996,51.702040816326495,14.143621086391043,10.907444074410426,5.195563787192189,-0.9888242368147746,-3.872721893367366,16.543940671166993,-13.88407047107438,6.616030226463525,-3.9395605265004106,-11.466237104811121,0.4285714285714295,2.188621901075324,-34.142857142857125,-2.2210670587442354,1.986279280855922,-2.4165168412516698,0.49328643763148017,-1.70517875894469,0.5562643950293262,-1.0873368697650454,1.4883810294746045,-4.037178875048513,3.25583608937702,-1.7429293266741064,4.451216226666701,-1.7237203603953708,4.361116950101318,-3.1451839781404445,1.7624256145642352,-0.5563474984747674,1.1299383031244385,4.0602442043434436e-14,0.0,-0.5569826392628222,0.8784246530072713,0.0,0.0
134,-37.48435624070169,-37.316968662466415,-36.77163829244342,-38.339747306120636,-38.472430109971874,-35.66761952023089,-38.16703782864532,-31.57068030773143,-29.840710947315404,-26.50878825863501,-4.398639455782321,-50.67788465610896,51.70204081632656,14.37257369545185,11.004483560399988,5.220632951210643,-0.9585780422267806,-3.799135656993118,16.702098945317577,-13.664931289311214,6.830636734442204,-3.851917651622489,-11.41062391363606,0.4285714285714295,2.2345262532995425,-34.14285714285714,-2.4130613404480292,1.936990765593739,-2.6089999933943493,0.5160067461502386,-1.842411276515562,0.6315463705871026,-1.1637129984938033,1.4869074785412593,-4.151099351367969,3.12165580512547,-1.7727138153990367,4.373058772652206,-1.7933033056857512,4.270612968036229,-3.1301210827101604,1.7573419614190955,-0.5648640578284657,1.1157993868729204,-4.0602442043434436e-14,0.0,-0.5700261924614624,0.930907907346521,0.0,0.0
135,-38.12455591792489,-37.446557100744265,-36.91108648729273,-38.43757999273548,-38.533395011883876,-35.88137045035139,-38.25687829740725,-31.663295433792303,-29.996572776499686,-26.537526862234778,-4.398639455782307,-50.70696316021992,51.70204081632656,14.588856990177286,11.098963646771516,5.247203717299555,-0.9239021868902313,-3.7252435293891444,16.85251046330844,-13.449943101814055,7.040180113529188,-3.764416847805314,-11.355629279189293,0.4285714285714295,2.2833752898122635,-34.14285714285714,-2.618342478746884,1.8858027732327158,-2.814002394087987,0.5460387875595255,-2.0026338558760632,0.7201395855584285,-1.260880216205019,1.493025303135971,-4.255021052964842,2.966720681930664,-1.8081872330095108,4.290038887332084,-1.8734699807348085,4.169350390202506,-3.1128797908739543,1.7545005402041944,-0.5719891623684659,1.1034282523072048,0.0,0.0,-0.5845694091009085,0.9898015931169898,-1.82710989195455e-13,4.0602442043434436e-14
136,-38.727254358825384,-37.587073938766785,-37.06141076460425,-38.54457331140782,-38.60025782913056,-36.09981752681559,-38.348776883493976,-31.760448080093568,-30.151463621271876,-26.566552148320877,-4.398639455782307,-50.7368438083349,51.70204081632656,14.792470970567342,11.190789359670045,5.275641672103473,-0.8841311088344287,-3.6506659417790344,16.994137483192386,-13.239349030148176,7.244122433936062,-3.6769460034523704,-11.301164812386517,0.4285714285714295,2.3354895321850755,-34.14285714285714,-2.836910473640893,1.832715303772877,-3.031524043332572,0.5833825618593995,-2.1858464970263287,0.8220440399434952,-1.3788385228987683,1.506734503258786,-4.348943979839049,2.7910307197926163,-1.8493495795055197,4.2021565707064354,-1.9642203855426152,4.057329216600136,-3.0934601026318407,1.7539013509197652,-0.577722812094958,1.0928248994273773,0.0,1.3957089452430589e-14,-0.6006122891810562,1.0551057103186596,1.82710989195455e-13,0.0
137,-39.29245156340318,-37.73918351936378,-37.22323708680556,-38.661876765227156,-38.67405811616106,-36.32246081088739,-38.443018033349766,-31.862667433123153,-30.305274561811657,-26.595794544152646,-4.398639455782321,-50.767601583625925,51.70204081632656,14.983415636622036,11.279865725240631,5.306312402266921,-0.8385992460886649,-3.575023325386335,17.12594226302228,-13.03339219587885,7.44192576587438,-3.589393006967109,-11.24714212414342,0.4285714285714295,2.3911895019895386,-34.14285714285714,-3.068765325129959,1.7777283572141824,-3.261564941128089,0.6280380690498694,-2.392049199966139,0.9372597337422086,-1.5175879185749526,1.5280350789098056,-4.432868131990785,2.594585918711315,-1.8962008548870475,4.109411822775114,-2.0655545201090746,3.9345494472290263,-3.0718620179838174,1.7555443935657298,-0.5820650070079232,1.0839893282333446,0.0,0.0,-0.6181548327019883,1.1268202589515461,1.82710989195455e-13,-4.0602442043434436e-14
138,-39.82014753165828,-37.90355018536497,-37.3971914163242,-38.79063985728297,-38.75583542742449,-36.54880036383066,-38.53988619341892,-31.97048267936899,-30.457896678298734,-26.62518447698936,-4.398639455782307,-50.79931146926504,51.702040816326495,15.161690988341313,11.366097769628345,5.3395814944343885,-0.786641036682324,-3.4979361114346936,17.24688706085095,-12.832315720571383,7.633052179555711,-3.5016457467530655,-11.19347282537575,0.4285714285714295,2.4507957207971938,-34.142857142857125,-3.313907033214112,1.7208419335567193,-3.504125087474548,0.6800053091308796,-2.621241964695627,1.065786666954563,-1.6771284032336269,1.5569270300889557,-4.5067935094198965,2.377386278686827,-1.9487410591540888,4.011804643538298,-2.177472384434343,3.801011082089273,-3.048085536929744,1.7594296681420343,-0.5850157471073194,1.0769215387252256,4.0602442043434436e-14,0.0,-0.6371970396636419,1.204945239015594,-1.8271098919545172e-13,0.0
139,-40.31034226359068,-38.08083827960013,-37.583899715587705,-38.93201209066475,-38.84662931736999,-36.77833624690922,-38.6396658101457,-32.08442300531903,-30.60922105091282,-26.654652374090368,-4.398639455782307,-50.83204844842427,51.70204081632656,15.327297025725239,11.449390518978241,5.375814535250458,-0.7275909186446546,-3.4190247311477147,17.355934134731225,-12.636362725791036,7.816963745191633,-3.4135921112136582,-11.140068526999189,0.4285714285714295,2.5146287101796205,-34.14285714285714,-3.572335597893352,1.6620560328003287,-3.7592044823719912,0.739284282102536,-2.873424791214851,1.2076248395806772,-1.8574599768747824,1.5934103567962767,-4.570720112126446,2.139431799719069,-2.0069701923066545,3.909335032995834,-2.29997397851829,3.656714121180889,-3.022130659469881,1.7655571746487917,-0.5865750323932307,1.0716215309029649,0.0,0.0,-0.657738910066102,1.2894806505108312,-1.8271098919545172e-13,0.0
140,-40.763035759200385,-38.27171214489901,-37.78398794702362,-39.08714296846197,-38.94747934044666,-37.01056852138701,-38.74264132997438,-32.20501759746121,-30.759138759833625,-26.684128662715004,-4.398639455782307,-50.865887504275655,51.70204081632656,15.480233748773765,11.52964899943539,5.415377111359643,-0.660783330005002,-3.3379096157489347,17.452045742715953,-12.445776333103092,7.993122532993683,-3.3251199887524057,-11.086840839929451,0.4285714285714295,2.5830089917083647,-34.14285714285714,-3.8440510191677983,1.601370654945173,-4.026803125820435,0.8058749879647621,-3.1485976795237463,1.3627742516203976,-2.0585826394984372,1.637485059031844,-4.6246479401104725,1.8807224818081052,-2.0708882543447635,3.8020029911478246,-2.4330593023609453,3.5016585645038654,-2.993997385604076,1.7739269130858955,-0.5867428628655962,1.0680893047666231,0.0,0.0,-0.6797804439092665,1.3804264934373314,3.281661365719409e-27,0.0
141,-41.178228018487395,-38.476836124091356,-37.998082073059514,-39.25718199376411,-39.059425051103645,-37.24499724852786,-38.84909719934925,-32.33279564228345,-30.907540885240817,-26.713543770122573,-4.398639455782307,-50.90090361999123,51.702040816326495,15.620501157486911,11.606778237144841,5.458634809406451,-0.5855527087926827,-3.2542111964619824,17.534184142857967,-12.260799664072808,8.160990613173452,-3.236117267772776,-11.03370137508223,0.4285714285714295,2.656257086955001,-34.14285714285714,-4.129053297037233,1.5387857999911874,-4.306921017819783,0.8797774267174886,-3.4467606296222826,1.5312349030737475,-2.2804963911045633,1.6891511367953913,-4.668576993371874,1.6012583249539007,-2.1404952452684074,3.6898085179942077,-2.5767283559623193,3.3358444120581385,-2.9636857153323226,1.7845388834533935,-0.5855192385243114,1.0663248603160533,4.0602442043434436e-14,0.0,-0.7033216411932137,1.4777827677949493,-1.8271098919545172e-13,0.0
142,-41.5559190414517,-38.69687456000694,-38.22680805612293,-39.44327866966068,-39.18350600379005,-37.48112248959565,-38.95931786471458,-32.468286326273706,-31.054318507314147,-26.74282812357241,-4.398639455782307,-50.93717177874306,51.702040816326495,15.748099251864687,11.680683258251632,5.505953216035443,-0.5012334930369937,-3.1675499045104467,17.601311593210117,-12.081675840265511,8.320030055942501,-3.146471836678236,-10.980561743373254,0.4285714285714295,2.734693517491055,-34.14285714285714,-4.427342431501827,1.4743014679383355,-4.599558158370064,0.9609915983609124,-3.7679136415105057,1.7130067939408815,-2.5232012316931858,1.7484085900871862,-4.702507271910703,1.3010393291564428,-2.2157911650775297,3.572751613535034,-2.7309811393224064,3.159271663843727,-2.9311956486546897,1.797393085751381,-0.582904159369581,1.066328197551405,0.0,0.0,-0.7283625019178843,1.5815494735838551,1.8271098919545828e-13,-4.0602442043434436e-14
143,-41.896108828093325,-38.932491795475514,-38.4707918586414,-39.64658249924113,-39.320761752955015,-37.718444305854256,-39.07358777251464,-32.6120188359199,-31.199362706233302,-26.771912150323836,-4.398639455782307,-50.974766963703146,51.70204081632656,15.863028031907065,11.751269088900855,5.557697917891139,-0.4071601207672899,-3.0775461711178895,17.652390351825222,-11.90864798324644,8.469702931512414,-3.0560715838723076,-10.9273335557182,0.4285714285714295,2.818638804888141,-34.14285714285714,-4.738918422561483,1.407917658786696,-4.904714547471322,1.0495175028948576,-4.112056715188361,1.9080899242216127,-2.7866971612642746,1.8152574189071244,-4.726438775727027,0.9800654944158329,-2.2967760137722246,3.450832277770277,-2.8958176524412185,2.9719403198606273,-2.8965271855710792,1.8124895199796494,-0.578897625401312,1.0680993164726498,0.0,0.0,-0.7549030260833576,1.6917266108038875,3.281661365719409e-27,0.0
144,-42.19879737841223,-39.18435217332681,-38.730659443042484,-39.868242985594954,-39.47223185304766,-37.95646275856755,-39.19219136919371,-32.764522357709964,-31.34256456217797,-26.800726277636155,-4.398639455782307,-51.01376415804355,51.702040816326495,15.96528749761407,11.818440755237546,5.614234501618042,-0.3026670300128538,-2.9838204275079487,17.686382676756146,-11.741959214580879,8.609471310094728,-2.9648043977584218,-10.873928423032801,0.4285714285714295,2.9084134707177705,-34.14285714285714,-5.062609105140878,1.3394331881898356,-5.221338612641225,1.1447523744525852,-4.477417206399875,2.115352232073703,-3.0699344482773894,1.889097101570313,-4.740453172780479,0.639224941799177,-2.3831505262797354,3.324418508090657,-3.070735892627157,2.7742065087793986,-2.8600447907269713,1.8296527480035678,-0.5735564971816731,1.0715981731882334,0.0,-2.7755575615629008e-14,-0.7828008073550804,1.807431149200953,-1.8271098919545172e-13,0.0
145,-42.463984692408445,-39.45312003639061,-39.00703677175372,-40.109409631811644,-39.63895585851711,-38.1946779089994,-39.31541310119606,-32.92632607813183,-31.483815155327875,-26.829200932768714,-4.398639455782307,-51.0542383449363,51.70204081632656,16.054877648985688,11.882103283406762,5.675928553860707,-0.1870886588030163,-2.885993104904179,17.702250826055703,-11.581852655834123,8.738797261901015,-2.872558166740083,-10.820257956232759,0.4285714285714295,3.0043380365515424,-34.14285714285714,-5.392553653863209,1.2678421344161972,-5.54417249146789,1.2436823837003084,-4.855131893864933,2.3291334082857134,-3.367664435030319,1.9669250296523044,-4.744958802870254,0.28295827664328005,-2.473418377236306,3.195350291449599,-3.2532258464220654,2.5678508739522425,-2.823570787349379,1.8480055791493342,-0.5671650775220125,1.0766245482413856,-4.0602442043434436e-14,0.0,-0.8113438140607958,1.9242479375040085,0.0,0.0
146,-42.69167077008197,-39.73945972749665,-39.30054980720267,-40.37123194098068,-39.821973323812486,-38.43258981841368,-39.44353741496598,-33.09795918367346,-31.623005565862698,-26.857266542980827,-4.398639455782307,-51.09626450755344,51.70204081632656,16.131798486021946,11.942161699553585,5.743145661263659,-0.05975944516708893,-2.78368463453022,17.698957057776767,-11.428571428571438,8.857142857142854,-2.77922077922078,-10.76623376623376,0.4285714285714295,3.1067330239609823,-34.14285714285714,-5.721719078276182,1.1919373913878175,-5.866906749057235,1.3426909354372223,-5.234564912047308,2.5426410818036445,-3.673588732280364,2.0451380730436655,-4.740445673755111,-0.08340577464805086,-2.5657839762055827,3.0658356121914236,-3.4402754976762124,2.355010187401957,-2.7892919633104616,1.8664953846082297,-0.5600645297956375,1.0829381782834255,-4.0602442043434436e-14,0.0,-0.8396776081936462,2.036878794187733,0.0,0.0
